timestamp,0
2016-09-01,0.002966073998439259
2016-10-01,-0.01530862945212228
2016-11-01,0.014411007628412334
2016-12-01,0.01740325424576387
2017-01-01,0.028065501178052697
2017-02-01,0.025919595155328837
2017-03-01,0.011463986697886758
2017-04-01,0.01664298497275067
2017-05-01,0.02034950680286813
2017-06-01,0.0025516890848342917
2017-07-01,0.026864482232035605
2017-08-01,0.0022401133854516053
2017-09-01,0.018234387930583386
2017-10-01,0.025782507035456138
2017-11-01,0.019284961977069536
2017-12-01,0.007617084275410663
2018-01-01,0.05516647541722357
2018-02-01,-0.041064839221842765
2018-03-01,-0.022568024003563596
2018-04-01,0.010050474729406724
2018-05-01,0.007897900032175201
2018-06-01,-0.01350192186577719
2018-07-01,0.031429905995590576
2018-08-01,0.008470812022559475
2018-09-01,0.0007912155955863627
2018-10-01,-0.07539325073462111
2018-11-01,0.011100238821312928
2018-12-01,-0.08151914101468184
2019-01-01,0.07916823703544407
2019-02-01,0.027161359103581827
2019-03-01,0.007975326495377784
2019-04-01,0.04430164802206455
2019-05-01,-0.059472411881936624
2019-06-01,0.057110127201417456
2019-07-01,-0.00028218080071460946
2019-08-01,-0.018919287539873618
2019-09-01,0.020330487570025375
2019-10-01,0.029807144111508994
2019-11-01,0.027545455900188743
2019-12-01,0.026517307241641107
2020-01-01,-0.013844612987210998
2020-02-01,-0.07813095191747624
2020-03-01,-0.142367296141559
2020-04-01,0.10073853913833919
2020-05-01,0.05032815563167902
2020-06-01,0.021826802067113436
2020-07-01,0.042237186887621896
2020-08-01,0.06292985933892602
2020-09-01,-0.035129697337320194
2020-10-01,-0.0276700742670738
2020-11-01,0.12556226516212374
2020-12-01,0.04036421718381752
2021-01-01,-0.007098063762577887
2021-02-01,0.029667568402032624
2021-03-01,0.03421794607175691
2021-04-01,0.04248284737101673
2021-05-01,0.022101815463874453
2021-06-01,0.0023639590648606872
2021-07-01,0.014363721234889399
2021-08-01,0.02487408298127101
2021-09-01,-0.04272021068160426
2021-10-01,0.052363991110800354
2021-11-01,-0.027640734335515442
2021-12-01,0.03274924134635511
2022-01-01,-0.04769983429072134
2022-02-01,-0.03544426733233772
2022-03-01,0.018171857985587028
2022-04-01,-0.08084077654079731
2022-05-01,0.011783302326775288
2022-06-01,-0.097588619938098
2022-07-01,0.0690898816354367
2022-08-01,-0.047130881912243995
2022-09-01,-0.09981897014815609
2022-10-01,0.06605153435148416
2022-11-01,0.09525952304156547
2022-12-01,-0.045617147900168714
2023-01-01,0.07739193322075498
2023-02-01,-0.02218145207009666
2023-03-01,0.030765490298726335
2023-04-01,0.02672667313208886
2023-05-01,-0.011431611879662159
2023-06-01,0.04910037145048247
2023-07-01,0.03456328138215416
2023-08-01,-0.030742289459467026
2023-09-01,-0.04422753772220364
2023-10-01,-0.024598629891199004
2023-11-01,0.0919868143461711
2023-12-01,0.043145996084278396
2024-01-01,0.007218667191541201
2024-02-01,0.045466467321377727
2024-03-01,0.030789382268230497
2024-04-01,-0.040234438689710474
2024-05-01,0.05027812073458981
2024-06-01,0.006623862496788835
2024-07-01,0.01813749110365146
2024-08-01,0.02812835630056374
2024-09-01,0.012112243204667939
2024-10-01,-0.027186503668746368
2024-11-01,0.0353980191383201
2024-12-01,-0.03620590707961286
2025-01-01,0.0404569585751937
2025-02-01,0.0022195480307049564
2025-03-01,-0.03608301713032478
2025-04-01,0.0150464488929469
2025-05-01,0.0639721090036887
2025-06-01,0.04306657404363201
2025-07-01,0.008215524288117965
2025-08-01,0.027613320245650927
2025-09-01,0.026626722451426763
2025-10-01,0.01566057069456022
2025-11-01,0.003961999334605437
2025-12-01,0.006822321308871044
2026-01-01,0.030040811135157074
2026-02-01,0.0184638691305303
2026-03-01,-0.06853826180135196
2026-04-01,0.08811364713753224
2026-05-01,0.045409258443287304
2026-06-01,-0.012867950941020523
2026-07-01,-0.005339449837057248
